评论日期,昵称,性别,城市名,用户等级,评分,内容
2018-09-23,boW351237538,0,天津,2,4.5,"说实话本来没打算看的，刷微博的时候看到了推广曲不哭的mv，里面女主角穿着不一样的校服格格不入的走在同学中的镜头莫名戳中我泪点，就去看了电影。
几个演员我都不认识，有几句台词有点矫情，演员没处理好情有可原，总的来说几个演员演得都不错，女主角最后跳河前控诉那段挺能引起共情的，我前后左右都是哭声，顾森湘的演员符合角色的漂亮。老演员都没的说，任重出场几分钟把观影气氛都带起了一个高潮，邬君梅更不用提，真的好，引的全场抽泣。
电影把重心放在校园暴力上真的用心了，希望这个电影能引起公众对校园暴力的重视吧。写了这么多其实是因为我也曾经做过旁观者，想起了很多学生时代的事，祈祷曾经的同学如今一切安好人生顺利。"
2018-09-23,刘小毛,2,西安,2,5,贼好看顾森西很man
2018-09-23,尽余生！939,2,重庆,3,5,很好看，哭了好几次，很好很好看。，很好好看，真的
2018-09-23,突突突踩踩踩,0,烟台,1,3.5,可能题材不是我喜欢的类型，个人觉得前半段略有点枯燥乏味，后半段比较精彩。
2018-09-23,顾景小迷妹,0,金华,3,5,很棒，里面的男女主虽然都是新人但是演技一样很棒的
2018-09-23,宇宙上最帅的人,2,阜新,2,5,这也太好看了吧
2018-09-23,嘿外卖小哥最帅,0,长春,2,5,以前看过小说.其实刚开始不想看这个电影的因为跟好久不见的朋友见面看太悲伤的肯定哭.但是呢还是想看.这个电影就上了两次热搜也不知道好不好就买了当时我朋友还跟我打赌说能不能超过30个人.因为我买票的时候算我俩才四个.结果没到她输了.看的人好少但是剧真的挺好看的.就是女主妈妈拉着女主看病的时候泪崩.哭的口红都没有了全进嘴了还没带纸.这个电影女生长得都挺好看的男主是赵英博快乐男生里的.男二侧脸好像小鬼喜欢男二.特别喜欢而且校园欺凌真的太可怕了虽然没经历过但是也知道什么是人言可畏.还有一句特别喜欢的台词.生物的本能叫趋利避害.记忆深刻.
2018-09-23,喵仙人,2,天津,2,4.5,很好的反应了社会现象
2018-09-23,zkJ888728803,0,深圳,3,3,"部分台词没有脱离小说的影子，剧情点铺垫的比较到位，不知道是删减的缘故还是觉得不太好表达，缺少了很多深刻些的东西，包括女主所说吃粉笔灰等场景以及校方、受害者家庭角度的总结。如果说受众是学生，所有的道理写的太隐晦不容易看懂；如果说受众是成年人，又有太多青春偶像的部分在其中，并且其作用并不是为了反衬校园暴力的黑暗，那么意义就不大。所以归根到底，并不是完全为了反映社会现实的电影，而是带着IP流量感的青春片而已。隔靴搔痒，问题没有说清，反而会引起更多的误读。深刻的题材，还应深刻的对待。
另：校园暴力是受到学校、家庭、社会等多方影响下的产物，无论是施暴者还是受害者，都不是简单的善恶问题。"
2018-09-23,smile25290,0,邯郸,1,5,真的超级好看，不管是新人的全是还是整个电影给人的感觉都是非常棒的。而且电影的结局也没有小说的结局那么悲伤，带给人的也是满满的正能量。而且他的评分也很高，我非常的喜欢。
2018-09-23,Alone初心,0,淮安,2,5,特别好看∽∽
2018-09-23,一鑫一逸嘉琪,2,上海,3,4.5,比较好看~~
2018-09-23,dazi158,1,钦州,3,5,女主角都很好看
2018-09-23,神睦玩艺,2,天津,2,5,哭笑到不能自我qwq
2018-09-23,evi600106140,0,南充,4,5,超级好看，很感动
2018-09-23,GvE665448997,0,湖州,3,5,记得带纸巾😭
2018-09-23,别,1,北京,3,5,我觉得很好，很感动也很悲哀。
2018-09-23,pqn168315300,0,广州,2,0.5,无语了 太难看了！
2018-09-23,七宝酱。,0,聊城,3,5,虽然男主角表演有点生硬，但是这个剧情真的感动哭了，校园暴力在每所学校，特别是成绩好的学校，随处可见，不管是言语，肢体，都对孩子的心灵伤害极大。希望正确引导，保护青少年，甚至大学生的身心健康。
2018-09-23,梦及深海296,2,青岛,3,5,好看特别好看
2018-09-23,HkD972018772,0,公主岭,2,5,"泪流满面。
愿所有人的青春都能远离校园暴力。
生而为人，请务必善良。"
2018-09-23,BoS986216333,0,开封,2,4.5,电影很好看，很感人
2018-09-23,江燕361,2,抚州,2,5,真实反应现在青春期的学生，建议家长都和孩子一起看看，让他们有一个温暖的青春！
2018-09-23,阿年_,0,深圳,2,3,整个剧讲的不咋的，太多填充的拼接时间了。。很多经典没讲。。心疼女猪脚，演完这部戏要哭好多
2018-09-23,htZ944840991,1,泗阳,4,5,很好看很好看
2018-09-23,AgR260222150,0,辽阳,2,4.5,最精彩的也就是，要跳海的那段了
2018-09-23,Stars,2,开平,4,4.5,看到易遥跑着自杀的时候，戳中泪点
2018-09-23,eYx894179746,0,溧阳,2,4.5,喜欢女主的演技，很感人。
2018-09-23,dvB471150963,2,咸阳,3,5,很好看。值得一看。
2018-09-23,天道,2,深圳,2,5,很喜欢这部影片，不错
2018-09-23,傻啦吧唧的6666,0,乌鲁木齐,2,4.5,"特别感人，演的也很现实，值得
去看一看"
2018-09-23,怀中小李白,2,淮安,2,2.5,剧情不是我想的那样有点失望
2018-09-23,fYM194677945,0,绍兴,4,5,好看好看好看
2018-09-23,GHU571084506,2,合肥,3,4.5,很有感触 挺好的
2018-09-23,LSG998489816,0,鄱阳,2,4.5,好看  有点虐心
2018-09-23,fairytales333,0,运城,4,5,非常棒的电影，镜头，台词，人物刻画，故事结构，教育意义，值得二刷
2018-09-23,DRU732918944,0,上海,2,4,看完比较痛心
2018-09-23,。29692,2,岳阳,1,5,电影很好看哟
2018-09-23,熊喵154,1,成都,3,4,校园欺凌可怕。   
2018-09-23,倪倪小小蜗,1,兰州,2,4.5,影片的氛围很压抑，女主基本上没有笑过，突然想起来那句话；爱笑的女孩，运气都不会太差。答：可是如果一个女孩要是运气一直不好的话，我就不信她还笑得出来，很贴切的一句话，校园暴力一直是一个不容忽视的问题，身边有好几个朋友曾经都遭受过校园暴力，当然，不只是校园暴力，还有家庭暴力，社会冷暴力都是不容忽视的，旁观者永远都不会明白当局者有痛苦，多么不能救赎，希望这个世界上真的有那么多的感同身受，才不会有那么多的冷眼旁观。
2018-09-23,QUA771469566,0,郑州,2,5,特别特别特别好看，真的
2018-09-23,RlS213008328,0,贵阳,2,4.5,看到你们每个人都在说男女主，就没人注意那个冤枉而死的女孩吗？😓
2018-09-23,阿。布666,2,深圳,3,4.5,还行吧。我朋友狼心狗肺都哭了
2018-09-23,aIz387888391,0,南通,2,4,还可以！最后挺感动的
2018-09-23,XnS182486098,0,潍坊,2,5,愿所有人的青春都被温柔以待
2018-09-23,浮生～未歇.,0,盐城,3,5,好看，精彩，好看好看
2018-09-23,，,1,佛山,4,3.5,感觉还行吧，影片开始就显得很沉重，后面煽情的部分还可以再改进一下，最后国家出台各种规章制度可以慢点放，都没看清楚写的什么，总体上来说，比较有教育意义，还可以，可以看看
2018-09-23,xwz199807,0,长治,3,5,喜欢里面的一句话，她们就是觉得你害怕，所以你要学会反击。
2018-09-23,zhddz,2,拉萨,4,3,女主自己本身性格有缺陷
2018-09-23,感情7968,2,长丰县,2,5,很好看，感动的很
2018-09-23,oNe789883074,0,永州,2,4,一般般  没有小说好看  
2018-09-23,ZERO941208,2,义乌,3,5,看哭了，电影的悲伤来自校园暴力，原著的悲伤来自没人理解易遥的善良和干净，直到死去，包括她爱的齐铭和顾森西
2018-09-23,aNQ725883341,0,南京,3,4.5,颜值在线，演技在线，很好看，赞
2018-09-23,酒自酌749,1,合肥,1,5,强推，国产好剧，看到反应社会现实的电影，内心有一丝激动
2018-09-23,混蛋,1,上海,3,5,非常完美非常让人心痛、但是又很温暖、结局完美、愿每个人的青春都被温柔以待
2018-09-23,BLX500864870,1,深圳,5,3.5,我觉得还可以
2018-09-23,Bluestorm188,2,江门,3,4,没看过书本，但是拍出来效果还不错，人物的塑造挺深刻的！
2018-09-23,JUK847682324,0,常州,2,4,好看，要远离帅哥，远离渣女，好好学习天天向上，总结完毕
2018-09-23,邓布利多V1,1,徐州,1,1,美团看到这部评分奇高的电影，带着好奇来看了。但头一次遇到这种看到一半我就想破口大骂的。刷高评分来吸引观众的电影不是没看过，但从来没有看过刷到这么高还这么烂的电影。就这么肆无忌惮的刷到9.1分？底下还清一色的10分评论？
2018-09-23,纯粹还记得吗,2,石狮,3,4,"觉得还可以吧  为了《如河》这首歌来看的。
人物挺细腻的 故事也很简单。查过小说的大概剧情，影版还是没有过于追求虐改了结局，挺好的。主要是这个题材之前少有，希望引起关注。最后片尾采访真实的被校园暴力孩子那有点戳人。特别是说希望他们越来越善良的女孩..."
2018-09-23,aZp616069970,1,北京,2,1.5,一分给故事，一分给演员，一分给音乐。不能再多了，这导演太尬了。
2018-09-23,cOu369058456,2,化州,3,5,"想哭就要笑
姑娘 什么都会过去的
相信自己。"
2018-09-23,CyH394524305,0,厦门,3,3.5,不错哦，特别适合初高中以上的同学看！
2018-09-23,Yqp587689933,1,六盘水,1,5,好看，哭死了😭 
2018-09-23,dFC939592458,0,青岛,1,5,真的！！！太好看了 爱上顾森西了
2018-09-23,qian3206,2,北京,3,5,很感人 看哭了好几次
2018-09-23,agB206672079,0,深圳,3,4.5,挺好的 推荐
2018-09-23,七月小西瓜,2,郑州,2,5,很棒，主题很好
2018-09-23,heO168922672,0,伊宁,2,3,我朋友感动的哭了好久 我觉得就还好
2018-09-23,RrZ182285206,0,苏州,2,5,好。。。。。
2018-09-23,mZS123505378,0,广州,4,4.5,感触颇深最后的台词写的真好
2018-09-23,琳妹妹哟.,0,西安,2,5,和朋友一起去看的 前面感觉发展的过程太慢 后面真的是看到扎心了
2018-09-23,Brz294877436,0,银川,3,4.5,好感人，看电影时哭了，女主的演技好棒ヾ ^_^♪👍
2018-09-23,蒲小神,0,蚌埠,3,5,泪目了，特别棒😭😭😭
2018-09-23,tQG410723340,0,绵阳,4,5,超棒的，很感人，要是我想女主角这样被欺负，我肯定早就忍不住了，直接打回去啊
2018-09-23,林DL,0,深圳,3,5,很惊喜，满分推荐了
2018-09-23,萌鹿,2,金华,5,5,哭得好难受 好好看
2018-09-23,jun8166,0,徐州,2,5,不错，很好，非常好
2018-09-23,nBr109281035,0,银川,2,4.5,挺好看的，好评
2018-09-23,KRU704310137,0,深圳,2,5,好看，值得一看
2018-09-23,僐嬑哋巟訁吧,1,丹阳,2,5,好好看，精彩
2018-09-23,a峰ya,1,大连,2,5,"真的是很让人难受了
当一群人把你当做异类
欺负你就变成了所谓的“理所应当”
每个人都曾体会过被“看笑话”的感觉
但是却总是好了伤疤忘了疼
你用你的言语，行为将一个人逼上绝路
到最后只会说一句：“我不知道啊，我什么都没干过”
这种人真的很让人恶心
承认别人优秀真的有那么难吗？
自己比不过别人就背后造谣？
到后来只会说一句：“我什么都没干”
该好好反省了"
2018-09-23,FjS552355401,0,通辽,2,5,很好的一部教育、预防、宣传、励志的片子，近年来校园暴力事件屡屡发生，小则一个拳头，大则是心理阴影，生命危险，解决根本原因必须从小接受的教育要是“德智体美”全面发展，孔子的“礼乐”教育在两千多年年就已经说明，而现如今的我们却把祖先留下的背道而驰，这时我们应该反思，从身边小事做起，不要极端，谦和！
2018-09-23,九九与轻尘,2,信丰,1,4.5,以前看过小说、当时也是苦的不行，演员特别好、真的很值得一看。
2018-09-23,ocQ257994179,2,龙游,2,5,真的超级好看呀满分
2018-09-23,Eternity73086,2,惠州,1,5,小四的文笔真的好，演员的还原度也是真的高，谢谢他们给我们带来这么好的作品，这部作品非常有教育意义，施暴者从不觉得自己有错，而旁观者又何尝愿意伸出援手，从你无视校园暴力那一刻起，你就是帮凶
2018-09-23,洋葱,1,海口,3,5,超级好看！强烈推荐推荐推推荐
2018-09-23,一辈子不开心,2,南昌,3,5,很好看 值得
2018-09-23,bZa976209695,0,商洛,2,5,准备好纸巾，很好看
2018-09-23,童小白877,1,武汉,3,5,还可以，赞，可以推荐去看
2018-09-23,迷卍森林,0,阜阳,2,4.5,具有交易意义，好看
2018-09-23,潮汕行者,0,汕头,4,5,郭敬明最好的电影，没有之一！感同身受，一个人在影院哭的不像样
2018-09-23,fgG891699771,0,贵阳,3,5,我觉得好看！必须给👍
2018-09-23,很讨厌…,1,石家庄,2,3,虽然反应了部分社会现实，但是还是有点悲惨😔
2018-09-23,MyZ498765438,2,合肥,2,5,很现实，很青春，很感动
2018-09-23,Ibs301856423,2,武汉,4,5,特别喜欢，也很喜欢顾森西❤❤❤
2018-09-23,美少女战士v..,2,达州,3,4.5,挺好看的就是开头看得我头晕
2018-09-23,SjE208548585,0,宝应,2,5,一场悲剧，一个青春，炒鸡好看
2018-09-23,似水流年CTT,0,哈尔滨,2,4.5,说实话，刚看前面的时候我有点出戏，但后面高潮一出来，易遥被欺负的时候开始，我都起了鸡皮疙瘩，一下就被剧情吸引进去了，让我泪崩的地方是易遥的妈妈牵起易遥的手说带她去看病，那一瞬间特别感动，眼泪真的止不住，后来易遥因为妈妈有了勇气那里我有点感同身受。总体来说，还是很不错的，很感人，很有意义的电影，我是看过小说才来看电影的，也期待了蛮久，不过没有失望，很赞！
2018-09-23,千雪。794,1,大庆,3,4.5,好看！！！！
2018-09-23,sdW683721172,0,运城,2,3,感觉一般，不好看
2018-09-23,rBv626820957,0,南昌,3,4,"#电影悲伤逆流成河# 
在17年中得知道这部陪伴我度过青春的小说，即将拍成电影了🎬我特别期待，这是一部早恋、堕胎、校园欺凌、期待父母亲情的一部小说、大致也记不清了
下午游完泳，看着时间还早就想着寻部电影打发时间，给自己买了一张悲伤逆流成河的票，还迟到了几分钟。进门就见易瑶跟齐铭说她要去医院。几个画面下来好像都是新人，表演稚嫩脸上的青涩刚好。看到一半发现影片与原著不符，可能广电不批所以改动了许多……
整体感觉是校园欺凌为主线，易瑶心如死灰却依旧挣扎着，多么可贵的勇气和韧性。可是命运总是不尽人意，易瑶还是死了……
如果五颗星评分、我给四颗半呦🌟🌟🌟🌟"
2018-09-23,Agv740065595,0,阜新,3,5,这部影片让我有了很大的感受，主要是当今中小学生素质问题，以及家庭环境会对孩子产生很大的人生观和价值观，同时觉得社会上应该多关心帮助困难家庭，让孩子们在少年时代能够健康的成长！
