visitteam,year,v_stars,hostteam,h_stars,game_time,hostscore,hc_rate,hc_offs,hc_chapions,hpre_gap,visitscore,vc_rate,vc_offs,vc_champions,vpre_gap,label,v_rates,h_rates
费城76人,2016,0,达拉斯独行侠,0,2,113,54.5,12,1,2,95,36.0,1,0,2,1,34.1,40.2
费城76人,2016,0,孟菲斯灰熊,1,12,96,36.1,1,0,1,91,36.0,1,0,1,1,34.1,52.4
费城76人,2016,0,芝加哥公牛,1,1,121,42.6,1,0,2,108,36.0,1,0,2,1,34.1,50.0
费城76人,2016,0,芝加哥公牛,1,3,107,42.6,1,0,2,117,36.0,1,0,2,0,34.1,50.0
费城76人,2016,0,底特律活塞,0,12,79,57.7,8,0,2,97,36.0,1,0,3,0,34.1,45.1
费城76人,2016,0,底特律活塞,0,2,113,57.7,8,0,2,96,36.0,1,0,2,1,34.1,45.1
费城76人,2016,0,夏洛特黄蜂,1,11,109,48.2,2,0,4,93,36.0,1,0,1,1,34.1,43.9
费城76人,2016,0,夏洛特黄蜂,1,2,99,48.2,2,0,2,105,36.0,1,0,2,0,34.1,43.9
费城76人,2016,0,华盛顿奇才,1,1,109,58.6,7,0,3,93,36.0,1,0,1,1,34.1,59.8
费城76人,2016,0,奥兰多魔术,0,2,111,51.1,5,0,2,112,36.0,1,0,1,0,34.1,35.4
费城76人,2016,0,奥兰多魔术,0,3,112,51.1,5,0,3,109,36.0,1,0,1,1,34.1,35.4
费城76人,2016,0,布鲁克林篮网,0,1,95,35.8,0,0,2,105,36.0,1,0,2,0,34.1,24.4
费城76人,2016,0,布鲁克林篮网,0,3,101,35.8,0,0,2,106,36.0,1,0,2,0,34.1,24.4
费城76人,2016,0,萨克拉门托国王,0,12,102,50.0,3,0,3,100,36.0,1,0,3,1,34.1,39.0
费城76人,2016,0,亚特兰大老鹰,1,11,117,55.6,4,0,3,96,36.0,1,0,1,1,34.1,52.4
费城76人,2016,0,亚特兰大老鹰,1,1,110,55.6,4,0,1,93,36.0,1,0,1,1,34.1,52.4
费城76人,2016,0,纽约尼克斯,1,2,110,42.7,0,0,2,109,36.0,1,0,1,1,34.1,37.8
费城76人,2016,0,纽约尼克斯,1,4,114,42.7,0,0,3,113,36.0,1,0,2,1,34.1,37.8
费城76人,2016,0,菲尼克斯太阳,0,12,123,28.0,0,0,2,116,36.0,1,0,3,1,34.1,29.3
俄克拉荷马雷霆,2016,1,金州勇士,4,11,122,78.6,4,3,2,96,60.3,3,0,1,1,57.3,81.7
俄克拉荷马雷霆,2016,1,金州勇士,4,1,121,78.6,4,3,2,100,60.3,3,0,2,1,57.3,81.7
俄克拉荷马雷霆,2016,1,休斯顿火箭,1,1,118,55.7,8,0,3,116,60.3,3,0,1,1,57.3,67.1
俄克拉荷马雷霆,2016,1,休斯顿火箭,1,3,137,55.7,8,0,2,125,60.3,3,0,4,1,57.3,67.1
俄克拉荷马雷霆,2016,1,多伦多猛龙,2,3,102,54.3,5,0,3,123,60.3,3,0,2,0,57.3,62.2
俄克拉荷马雷霆,2016,1,波士顿凯尔特人,1,12,112,54.9,4,0,1,117,60.3,3,0,2,0,57.3,64.6
俄克拉荷马雷霆,2016,1,波特兰开拓者,0,12,114,51.2,6,0,1,95,60.3,3,0,2,1,57.3,50.0
俄克拉荷马雷霆,2016,1,波特兰开拓者,0,3,114,51.2,6,0,2,109,60.3,3,0,2,1,57.3,50.0
俄克拉荷马雷霆,2016,1,费城76人,0,10,97,36.0,1,0,1,103,60.3,3,0,1,0,57.3,34.1
俄克拉荷马雷霆,2016,1,印第安纳步行者,1,2,93,52.4,7,0,2,90,60.3,3,0,1,1,57.3,51.2
俄克拉荷马雷霆,2016,1,犹他爵士,1,12,109,55.5,2,0,4,89,60.3,3,0,1,1,57.3,62.2
俄克拉荷马雷霆,2016,1,犹他爵士,1,1,95,55.5,2,0,2,97,60.3,3,0,5,0,57.3,62.2
俄克拉荷马雷霆,2016,1,密尔沃基雄鹿,1,1,98,49.1,3,0,2,94,60.3,3,0,2,1,57.3,51.2
俄克拉荷马雷霆,2016,1,克里夫兰骑士,2,1,107,57.1,3,1,2,91,60.3,3,0,3,1,57.3,62.2
俄克拉荷马雷霆,2016,1,圣安东尼奥马刺,1,1,108,68.4,21,5,2,94,60.3,3,0,2,1,57.3,74.4
俄克拉荷马雷霆,2016,1,迈阿密热火,0,12,94,59.1,8,2,4,106,60.3,3,0,2,0,57.3,50.0
俄克拉荷马雷霆,2016,1,洛杉矶快船,1,11,83,57.6,14,1,2,85,60.3,3,0,3,0,57.3,62.2
俄克拉荷马雷霆,2016,1,洛杉矶快船,1,1,120,57.6,14,1,2,98,60.3,3,0,1,1,57.3,62.2
俄克拉荷马雷霆,2016,1,丹佛掘金,0,11,129,49.0,0,0,2,132,60.3,3,0,2,0,57.3,48.8
俄克拉荷马雷霆,2016,1,丹佛掘金,0,4,105,49.0,0,0,2,106,60.3,3,0,2,0,57.3,48.8
俄克拉荷马雷霆,2016,1,新奥尔良鹈鹕,2,12,110,46.5,3,0,1,121,60.3,3,0,2,0,57.3,41.5
俄克拉荷马雷霆,2016,1,新奥尔良鹈鹕,2,1,105,46.5,3,0,2,114,60.3,3,0,2,0,57.3,41.5
俄克拉荷马雷霆,2016,1,明尼苏达森林狼,0,1,96,57.9,6,0,2,86,60.3,3,0,2,1,57.3,37.8
俄克拉荷马雷霆,2016,1,明尼苏达森林狼,0,4,98,57.9,6,0,2,100,60.3,3,0,2,0,57.3,37.8
俄克拉荷马雷霆,2016,1,洛杉矶湖人,0,11,111,39.8,0,0,2,109,60.3,3,0,2,1,57.3,31.7
俄克拉荷马雷霆,2016,1,达拉斯独行侠,0,3,104,54.5,12,1,2,89,60.3,3,0,2,1,57.3,40.2
俄克拉荷马雷霆,2016,1,达拉斯独行侠,0,3,91,54.5,12,1,2,92,60.3,3,0,1,0,57.3,40.2
俄克拉荷马雷霆,2016,1,孟菲斯灰熊,1,12,114,36.1,1,0,2,80,60.3,3,0,2,1,57.3,52.4
俄克拉荷马雷霆,2016,1,孟菲斯灰熊,1,4,100,36.1,1,0,1,103,60.3,3,0,1,0,57.3,52.4
俄克拉荷马雷霆,2016,1,芝加哥公牛,1,1,94,42.6,1,0,2,109,60.3,3,0,2,0,57.3,50.0
俄克拉荷马雷霆,2016,1,底特律活塞,0,11,104,57.7,8,0,2,88,60.3,3,0,1,1,57.3,45.1
俄克拉荷马雷霆,2016,1,夏洛特黄蜂,1,1,123,48.2,2,0,2,112,60.3,3,0,2,1,57.3,43.9
俄克拉荷马雷霆,2016,1,华盛顿奇才,1,2,120,58.6,7,0,3,98,60.3,3,0,2,1,57.3,59.8
俄克拉荷马雷霆,2016,1,奥兰多魔术,0,3,106,51.1,5,0,2,114,60.3,3,0,2,0,57.3,35.4
俄克拉荷马雷霆,2016,1,布鲁克林篮网,0,3,104,35.8,0,0,2,122,60.3,3,0,3,0,57.3,24.4
俄克拉荷马雷霆,2016,1,萨克拉门托国王,0,11,116,50.0,3,0,3,101,60.3,3,0,1,1,57.3,39.0
俄克拉荷马雷霆,2016,1,萨克拉门托国王,0,1,118,50.0,3,0,2,122,60.3,3,0,2,0,57.3,39.0
俄克拉荷马雷霆,2016,1,亚特兰大老鹰,1,12,99,55.6,4,0,2,102,60.3,3,0,1,0,57.3,52.4
俄克拉荷马雷霆,2016,1,纽约尼克斯,1,11,103,42.7,0,0,2,112,60.3,3,0,2,0,57.3,37.8
俄克拉荷马雷霆,2016,1,菲尼克斯太阳,0,3,118,28.0,0,0,1,111,60.3,3,0,1,1,57.3,29.3
俄克拉荷马雷霆,2016,1,菲尼克斯太阳,0,4,120,28.0,0,0,2,99,60.3,3,0,2,1,57.3,29.3
印第安纳步行者,2016,1,金州勇士,4,12,142,78.6,4,3,2,106,52.4,7,0,1,1,51.2,81.7
印第安纳步行者,2016,1,休斯顿火箭,1,2,108,55.7,8,0,2,117,52.4,7,0,2,0,51.2,67.1
印第安纳步行者,2016,1,多伦多猛龙,2,3,116,54.3,5,0,2,91,52.4,7,0,4,1,51.2,62.2
印第安纳步行者,2016,1,多伦多猛龙,2,3,111,54.3,5,0,2,100,52.4,7,0,2,1,51.2,62.2
印第安纳步行者,2016,1,波士顿凯尔特人,1,3,109,54.9,4,0,2,100,52.4,7,0,2,1,51.2,64.6
印第安纳步行者,2016,1,波特兰开拓者,0,11,131,51.2,6,0,3,109,52.4,7,0,3,1,51.2,50.0
印第安纳步行者,2016,1,费城76人,0,11,109,36.0,1,0,2,105,52.4,7,0,2,1,51.2,34.1
印第安纳步行者,2016,1,费城76人,0,4,111,36.0,1,0,2,120,52.4,7,0,2,0,51.2,34.1
印第安纳步行者,2016,1,俄克拉荷马雷霆,1,11,111,60.3,3,0,2,115,52.4,7,0,2,0,51.2,57.3
印第安纳步行者,2016,1,犹他爵士,1,1,109,55.5,2,0,1,100,52.4,7,0,1,1,51.2,62.2
印第安纳步行者,2016,1,密尔沃基雄鹿,1,11,125,49.1,3,0,2,107,52.4,7,0,2,1,51.2,51.2
印第安纳步行者,2016,1,密尔沃基雄鹿,1,3,99,49.1,3,0,2,85,52.4,7,0,2,1,51.2,51.2
印第安纳步行者,2016,1,克里夫兰骑士,2,2,113,57.1,3,1,1,104,52.4,7,0,2,1,51.2,62.2
印第安纳步行者,2016,1,克里夫兰骑士,2,4,135,57.1,3,1,2,130,52.4,7,0,2,1,51.2,62.2
印第安纳步行者,2016,1,圣安东尼奥马刺,1,3,100,68.4,21,5,3,99,52.4,7,0,2,1,51.2,74.4
印第安纳步行者,2016,1,迈阿密热火,0,12,95,59.1,8,2,2,89,52.4,7,0,2,1,51.2,50.0
印第安纳步行者,2016,1,迈阿密热火,0,2,113,59.1,8,2,1,95,52.4,7,0,1,1,51.2,50.0
印第安纳步行者,2016,1,洛杉矶快船,1,12,102,57.6,14,1,2,111,52.4,7,0,4,0,51.2,62.2
印第安纳步行者,2016,1,丹佛掘金,0,1,140,49.0,0,0,5,112,52.4,7,0,5,1,51.2,48.8
印第安纳步行者,2016,1,新奥尔良鹈鹕,2,12,102,46.5,3,0,2,95,52.4,7,0,1,1,51.2,41.5
印第安纳步行者,2016,1,明尼苏达森林狼,0,1,103,57.9,6,0,2,109,52.4,7,0,3,0,51.2,37.8
印第安纳步行者,2016,1,洛杉矶湖人,0,1,108,39.8,0,0,3,96,52.4,7,0,2,1,51.2,31.7
印第安纳步行者,2016,1,达拉斯独行侠,0,12,111,54.5,12,1,2,103,52.4,7,0,2,1,51.2,40.2
印第安纳步行者,2016,1,孟菲斯灰熊,1,3,110,36.1,1,0,2,97,52.4,7,0,1,1,51.2,52.4
印第安纳步行者,2016,1,芝加哥公牛,1,10,118,42.6,1,0,2,101,52.4,7,0,1,1,51.2,50.0
印第安纳步行者,2016,1,芝加哥公牛,1,12,90,42.6,1,0,1,85,52.4,7,0,4,1,51.2,50.0
印第安纳步行者,2016,1,底特律活塞,0,12,90,57.7,8,0,1,105,52.4,7,0,2,0,51.2,45.1
印第安纳步行者,2016,1,底特律活塞,0,1,116,57.7,8,0,2,121,52.4,7,0,2,0,51.2,45.1
印第安纳步行者,2016,1,夏洛特黄蜂,1,11,122,48.2,2,0,3,100,52.4,7,0,2,1,51.2,43.9
印第安纳步行者,2016,1,夏洛特黄蜂,1,3,100,48.2,2,0,2,88,52.4,7,0,1,1,51.2,43.9
印第安纳步行者,2016,1,华盛顿奇才,1,12,111,58.6,7,0,2,105,52.4,7,0,2,1,51.2,59.8
印第安纳步行者,2016,1,华盛顿奇才,1,2,112,58.6,7,0,2,107,52.4,7,0,2,1,51.2,59.8
印第安纳步行者,2016,1,奥兰多魔术,0,2,88,51.1,5,0,2,98,52.4,7,0,3,0,51.2,35.4
印第安纳步行者,2016,1,奥兰多魔术,0,4,112,51.1,5,0,2,127,52.4,7,0,2,0,51.2,35.4
印第安纳步行者,2016,1,布鲁克林篮网,0,10,103,35.8,0,0,2,94,52.4,7,0,2,1,51.2,24.4
印第安纳步行者,2016,1,布鲁克林篮网,0,2,97,35.8,0,0,2,106,52.4,7,0,2,0,51.2,24.4
印第安纳步行者,2016,1,萨克拉门托国王,0,1,100,50.0,3,0,3,106,52.4,7,0,2,0,51.2,39.0
印第安纳步行者,2016,1,亚特兰大老鹰,1,3,96,55.6,4,0,2,97,52.4,7,0,4,0,51.2,52.4
印第安纳步行者,2016,1,纽约尼克斯,1,12,118,42.7,0,0,3,111,52.4,7,0,1,1,51.2,37.8
印第安纳步行者,2016,1,纽约尼克斯,1,3,87,42.7,0,0,2,81,52.4,7,0,2,1,51.2,37.8
印第安纳步行者,2016,1,菲尼克斯太阳,0,12,94,28.0,0,0,1,109,52.4,7,0,2,0,51.2,29.3
犹他爵士,2016,1,金州勇士,4,12,104,78.6,4,3,3,74,55.5,2,0,2,1,62.2,81.7
犹他爵士,2016,1,金州勇士,4,4,99,78.6,4,3,2,105,55.5,2,0,2,0,62.2,81.7
犹他爵士,2016,1,休斯顿火箭,1,11,111,55.7,8,0,2,102,55.5,2,0,2,1,62.2,67.1
犹他爵士,2016,1,休斯顿火箭,1,3,108,55.7,8,0,2,115,55.5,2,0,2,0,62.2,67.1
犹他爵士,2016,1,多伦多猛龙,2,1,101,54.3,5,0,2,93,55.5,2,0,2,1,62.2,62.2
犹他爵士,2016,1,波士顿凯尔特人,1,1,115,54.9,4,0,4,104,55.5,2,0,1,1,62.2,64.6
犹他爵士,2016,1,波特兰开拓者,0,10,113,51.2,6,0,1,104,55.5,2,0,1,1,62.2,50.0
犹他爵士,2016,1,波特兰开拓者,0,4,101,51.2,6,0,2,86,55.5,2,0,1,1,62.2,50.0
犹他爵士,2016,1,费城76人,0,11,84,36.0,1,0,2,109,55.5,2,0,1,0,62.2,34.1
犹他爵士,2016,1,俄克拉荷马雷霆,1,2,109,60.3,3,0,2,106,55.5,2,0,2,1,62.2,57.3
犹他爵士,2016,1,俄克拉荷马雷霆,1,3,112,60.3,3,0,2,104,55.5,2,0,3,1,62.2,57.3
犹他爵士,2016,1,印第安纳步行者,1,3,107,52.4,7,0,1,100,55.5,2,0,2,1,62.2,51.2
犹他爵士,2016,1,密尔沃基雄鹿,1,2,95,49.1,3,0,9,109,55.5,2,0,9,0,62.2,51.2
犹他爵士,2016,1,克里夫兰骑士,2,3,91,57.1,3,1,2,83,55.5,2,0,1,1,62.2,62.2
犹他爵士,2016,1,圣安东尼奥马刺,1,11,91,68.4,21,5,2,106,55.5,2,0,2,0,62.2,74.4
犹他爵士,2016,1,圣安东尼奥马刺,1,4,109,68.4,21,5,2,103,55.5,2,0,2,1,62.2,74.4
犹他爵士,2016,1,迈阿密热火,0,11,91,59.1,8,2,2,102,55.5,2,0,1,0,62.2,50.0
犹他爵士,2016,1,洛杉矶快船,1,10,88,57.6,14,1,3,75,55.5,2,0,2,1,62.2,62.2
犹他爵士,2016,1,洛杉矶快船,1,3,108,57.6,14,1,2,95,55.5,2,0,3,1,62.2,62.2
犹他爵士,2016,1,丹佛掘金,0,11,105,49.0,0,0,2,91,55.5,2,0,1,1,62.2,48.8
犹他爵士,2016,1,丹佛掘金,0,1,103,49.0,0,0,2,93,55.5,2,0,1,1,62.2,48.8
犹他爵士,2016,1,新奥尔良鹈鹕,2,2,94,46.5,3,0,2,127,55.5,2,0,2,0,62.2,41.5
犹他爵士,2016,1,明尼苏达森林狼,0,11,103,57.9,6,0,2,112,55.5,2,0,3,0,62.2,37.8
犹他爵士,2016,1,明尼苏达森林狼,0,1,92,57.9,6,0,1,94,55.5,2,0,2,0,62.2,37.8
犹他爵士,2016,1,洛杉矶湖人,0,12,101,39.8,0,0,2,107,55.5,2,0,2,0,62.2,31.7
犹他爵士,2016,1,洛杉矶湖人,0,12,100,39.8,0,0,2,102,55.5,2,0,4,0,62.2,31.7
犹他爵士,2016,1,达拉斯独行侠,0,1,107,54.5,12,1,1,112,55.5,2,0,4,0,62.2,40.2
犹他爵士,2016,1,达拉斯独行侠,0,2,112,54.5,12,1,2,105,55.5,2,0,1,1,62.2,40.2
犹他爵士,2016,1,孟菲斯灰熊,1,12,73,36.1,1,0,2,82,55.5,2,0,2,0,62.2,52.4
犹他爵士,2016,1,孟菲斯灰熊,1,1,88,36.1,1,0,2,79,55.5,2,0,1,1,62.2,52.4
犹他爵士,2016,1,芝加哥公牛,1,3,95,42.6,1,0,1,86,55.5,2,0,2,1,62.2,50.0
犹他爵士,2016,1,底特律活塞,0,3,83,57.7,8,0,1,97,55.5,2,0,2,0,62.2,45.1
犹他爵士,2016,1,夏洛特黄蜂,1,11,104,48.2,2,0,2,98,55.5,2,0,2,1,62.2,43.9
犹他爵士,2016,1,华盛顿奇才,1,2,92,58.6,7,0,2,102,55.5,2,0,2,0,62.2,59.8
犹他爵士,2016,1,奥兰多魔术,0,11,74,51.1,5,0,2,87,55.5,2,0,2,0,62.2,35.4
犹他爵士,2016,1,布鲁克林篮网,0,1,89,35.8,0,0,3,101,55.5,2,0,2,0,62.2,24.4
犹他爵士,2016,1,萨克拉门托国王,0,3,109,50.0,3,0,4,110,55.5,2,0,2,0,62.2,39.0
犹他爵士,2016,1,萨克拉门托国王,0,3,82,50.0,3,0,2,112,55.5,2,0,2,0,62.2,39.0
犹他爵士,2016,1,亚特兰大老鹰,1,2,95,55.6,4,0,2,120,55.5,2,0,2,0,62.2,52.4
犹他爵士,2016,1,纽约尼克斯,1,11,109,42.7,0,0,2,114,55.5,2,0,2,0,62.2,37.8
犹他爵士,2016,1,菲尼克斯太阳,0,1,101,28.0,0,0,2,106,55.5,2,0,2,0,62.2,29.3
密尔沃基雄鹿,2016,1,金州勇士,4,3,117,78.6,4,3,2,92,49.1,3,0,1,1,51.2,81.7
密尔沃基雄鹿,2016,1,休斯顿火箭,1,1,111,55.7,8,0,1,92,49.1,3,0,2,1,51.2,67.1
密尔沃基雄鹿,2016,1,多伦多猛龙,2,12,122,54.3,5,0,3,100,49.1,3,0,2,1,51.2,62.2
密尔沃基雄鹿,2016,1,多伦多猛龙,2,1,102,54.3,5,0,2,86,49.1,3,0,2,1,51.2,62.2
密尔沃基雄鹿,2016,1,波士顿凯尔特人,1,3,100,54.9,4,0,3,103,49.1,3,0,1,0,51.2,64.6
密尔沃基雄鹿,2016,1,波士顿凯尔特人,1,4,112,54.9,4,0,2,94,49.1,3,0,2,1,51.2,64.6
密尔沃基雄鹿,2016,1,波特兰开拓者,0,3,90,51.2,6,0,2,93,49.1,3,0,3,0,51.2,50.0
密尔沃基雄鹿,2016,1,费城76人,0,3,98,36.0,1,0,2,112,49.1,3,0,2,0,51.2,34.1
密尔沃基雄鹿,2016,1,费城76人,0,4,82,36.0,1,0,2,90,49.1,3,0,2,0,51.2,34.1
密尔沃基雄鹿,2016,1,俄克拉荷马雷霆,1,4,110,60.3,3,0,2,79,49.1,3,0,2,1,51.2,57.3
密尔沃基雄鹿,2016,1,印第安纳步行者,1,2,100,52.4,7,0,1,116,49.1,3,0,1,0,51.2,51.2
密尔沃基雄鹿,2016,1,印第安纳步行者,1,4,104,52.4,7,0,2,89,49.1,3,0,2,1,51.2,51.2
密尔沃基雄鹿,2016,1,犹他爵士,1,2,104,55.5,2,0,4,88,49.1,3,0,4,1,51.2,62.2
密尔沃基雄鹿,2016,1,克里夫兰骑士,2,12,113,57.1,3,1,1,102,49.1,3,0,1,1,51.2,62.2
密尔沃基雄鹿,2016,1,克里夫兰骑士,2,2,102,57.1,3,1,2,95,49.1,3,0,1,1,51.2,62.2
密尔沃基雄鹿,2016,1,圣安东尼奥马刺,1,1,107,68.4,21,5,3,109,49.1,3,0,2,0,51.2,74.4
密尔沃基雄鹿,2016,1,迈阿密热火,0,11,96,59.1,8,2,2,73,49.1,3,0,1,1,51.2,50.0
密尔沃基雄鹿,2016,1,迈阿密热火,0,1,109,59.1,8,2,2,97,49.1,3,0,1,1,51.2,50.0
密尔沃基雄鹿,2016,1,洛杉矶快船,1,3,96,57.6,14,1,2,97,49.1,3,0,2,0,51.2,62.2
密尔沃基雄鹿,2016,1,丹佛掘金,0,2,121,49.0,0,0,2,117,49.1,3,0,2,1,51.2,48.8
密尔沃基雄鹿,2016,1,新奥尔良鹈鹕,2,11,113,46.5,3,0,3,117,49.1,3,0,2,0,51.2,41.5
密尔沃基雄鹿,2016,1,明尼苏达森林狼,0,12,116,57.9,6,0,2,99,49.1,3,0,2,1,51.2,37.8
密尔沃基雄鹿,2016,1,洛杉矶湖人,0,3,103,39.8,0,0,2,107,49.1,3,0,2,0,51.2,31.7
密尔沃基雄鹿,2016,1,达拉斯独行侠,0,11,86,54.5,12,1,2,75,49.1,3,0,1,1,51.2,40.2
密尔沃基雄鹿,2016,1,孟菲斯灰熊,1,3,113,36.1,1,0,2,93,49.1,3,0,2,1,51.2,52.4
密尔沃基雄鹿,2016,1,芝加哥公牛,1,12,69,42.6,1,0,1,95,49.1,3,0,1,0,51.2,50.0
密尔沃基雄鹿,2016,1,芝加哥公牛,1,12,96,42.6,1,0,1,116,49.1,3,0,1,0,51.2,50.0
密尔沃基雄鹿,2016,1,底特律活塞,0,10,98,57.7,8,0,2,83,49.1,3,0,1,1,51.2,45.1
密尔沃基雄鹿,2016,1,底特律活塞,0,12,94,57.7,8,0,2,119,49.1,3,0,2,0,51.2,45.1
密尔沃基雄鹿,2016,1,夏洛特黄蜂,1,3,108,48.2,2,0,2,118,49.1,3,0,2,0,51.2,43.9
密尔沃基雄鹿,2016,1,华盛顿奇才,1,12,110,58.6,7,0,2,105,49.1,3,0,1,1,51.2,59.8
密尔沃基雄鹿,2016,1,华盛顿奇才,1,12,107,58.6,7,0,3,102,49.1,3,0,3,1,51.2,59.8
密尔沃基雄鹿,2016,1,奥兰多魔术,0,11,96,51.1,5,0,2,104,49.1,3,0,2,0,51.2,35.4
密尔沃基雄鹿,2016,1,奥兰多魔术,0,1,112,51.1,5,0,2,96,49.1,3,0,2,1,51.2,35.4
密尔沃基雄鹿,2016,1,布鲁克林篮网,0,12,93,35.8,0,0,2,111,49.1,3,0,2,0,51.2,24.4
密尔沃基雄鹿,2016,1,布鲁克林篮网,0,2,125,35.8,0,0,2,129,49.1,3,0,2,0,51.2,24.4
密尔沃基雄鹿,2016,1,萨克拉门托国王,0,3,98,50.0,3,0,3,116,49.1,3,0,1,0,51.2,39.0
密尔沃基雄鹿,2016,1,亚特兰大老鹰,1,11,107,55.6,4,0,1,100,49.1,3,0,4,1,51.2,52.4
密尔沃基雄鹿,2016,1,亚特兰大老鹰,1,1,111,55.6,4,0,2,98,49.1,3,0,2,1,51.2,52.4
密尔沃基雄鹿,2016,1,纽约尼克斯,1,1,104,42.7,0,0,2,105,49.1,3,0,2,0,51.2,37.8
密尔沃基雄鹿,2016,1,菲尼克斯太阳,0,2,112,28.0,0,0,1,137,49.1,3,0,1,0,51.2,29.3
克里夫兰骑士,2016,2,金州勇士,4,1,126,78.6,4,3,4,91,57.1,3,1,3,1,62.2,81.7
克里夫兰骑士,2016,2,休斯顿火箭,1,3,117,55.7,8,0,2,112,57.1,3,1,1,1,62.2,67.1
克里夫兰骑士,2016,2,多伦多猛龙,2,10,91,54.3,5,0,2,94,57.1,3,1,3,0,62.2,62.2
克里夫兰骑士,2016,2,多伦多猛龙,2,12,112,54.3,5,0,2,116,57.1,3,1,3,0,62.2,62.2
克里夫兰骑士,2016,2,波士顿凯尔特人,1,3,103,54.9,4,0,2,99,57.1,3,1,2,1,62.2,64.6
克里夫兰骑士,2016,2,波士顿凯尔特人,1,4,91,54.9,4,0,3,114,57.1,3,1,1,0,62.2,64.6
克里夫兰骑士,2016,2,波特兰开拓者,0,1,102,51.2,6,0,1,86,57.1,3,1,1,1,62.2,50.0
克里夫兰骑士,2016,2,费城76人,0,11,101,36.0,1,0,3,102,57.1,3,1,2,0,62.2,34.1
克里夫兰骑士,2016,2,费城76人,0,11,108,36.0,1,0,2,112,57.1,3,1,2,0,62.2,34.1
克里夫兰骑士,2016,2,俄克拉荷马雷霆,1,2,118,60.3,3,0,3,109,57.1,3,1,1,1,62.2,57.3
克里夫兰骑士,2016,2,印第安纳步行者,1,11,103,52.4,7,0,2,93,57.1,3,1,1,1,62.2,51.2
克里夫兰骑士,2016,2,印第安纳步行者,1,2,117,52.4,7,0,2,132,57.1,3,1,2,0,62.2,51.2
克里夫兰骑士,2016,2,犹他爵士,1,1,100,55.5,2,0,2,92,57.1,3,1,2,1,62.2,62.2
克里夫兰骑士,2016,2,密尔沃基雄鹿,1,11,118,49.1,3,0,2,101,57.1,3,1,2,1,62.2,51.2
克里夫兰骑士,2016,2,密尔沃基雄鹿,1,12,108,49.1,3,0,4,114,57.1,3,1,3,0,62.2,51.2
克里夫兰骑士,2016,2,圣安东尼奥马刺,1,3,103,68.4,21,5,2,74,57.1,3,1,2,1,62.2,74.4
克里夫兰骑士,2016,2,迈阿密热火,0,3,120,59.1,8,2,1,92,57.1,3,1,1,1,62.2,50.0
克里夫兰骑士,2016,2,迈阿密热火,0,4,124,59.1,8,2,2,121,57.1,3,1,1,1,62.2,50.0
克里夫兰骑士,2016,2,洛杉矶快船,1,3,108,57.6,14,1,2,78,57.1,3,1,2,1,62.2,62.2
克里夫兰骑士,2016,2,丹佛掘金,0,3,126,49.0,0,0,2,113,57.1,3,1,3,1,62.2,48.8
克里夫兰骑士,2016,2,新奥尔良鹈鹕,2,1,124,46.5,3,0,3,122,57.1,3,1,2,1,62.2,41.5
克里夫兰骑士,2016,2,明尼苏达森林狼,0,2,108,57.9,6,0,2,116,57.1,3,1,3,0,62.2,37.8
克里夫兰骑士,2016,2,洛杉矶湖人,0,3,120,39.8,0,0,2,125,57.1,3,1,1,0,62.2,31.7
克里夫兰骑士,2016,2,达拉斯独行侠,0,1,104,54.5,12,1,1,97,57.1,3,1,1,1,62.2,40.2
克里夫兰骑士,2016,2,孟菲斯灰熊,1,12,93,36.1,1,0,1,85,57.1,3,1,1,1,62.2,52.4
克里夫兰骑士,2016,2,芝加哥公牛,1,12,111,42.6,1,0,2,105,57.1,3,1,1,1,62.2,50.0
克里夫兰骑士,2016,2,芝加哥公牛,1,3,99,42.6,1,0,4,93,57.1,3,1,3,1,62.2,50.0
克里夫兰骑士,2016,2,底特律活塞,0,12,106,57.7,8,0,3,90,57.1,3,1,1,1,62.2,45.1
克里夫兰骑士,2016,2,底特律活塞,0,3,106,57.7,8,0,1,101,57.1,3,1,3,1,62.2,45.1
克里夫兰骑士,2016,2,夏洛特黄蜂,1,12,109,48.2,2,0,2,121,57.1,3,1,2,0,62.2,43.9
克里夫兰骑士,2016,2,夏洛特黄蜂,1,3,105,48.2,2,0,2,112,57.1,3,1,2,0,62.2,43.9
克里夫兰骑士,2016,2,华盛顿奇才,1,11,94,58.6,7,0,2,105,57.1,3,1,3,0,62.2,59.8
克里夫兰骑士,2016,2,华盛顿奇才,1,2,135,58.6,7,0,2,140,57.1,3,1,2,0,62.2,59.8
克里夫兰骑士,2016,2,奥兰多魔术,0,3,104,51.1,5,0,1,116,57.1,3,1,2,0,62.2,35.4
克里夫兰骑士,2016,2,布鲁克林篮网,0,1,108,35.8,0,0,1,116,57.1,3,1,2,0,62.2,24.4
克里夫兰骑士,2016,2,萨克拉门托国王,0,1,108,50.0,3,0,3,120,57.1,3,1,2,0,62.2,39.0
克里夫兰骑士,2016,2,亚特兰大老鹰,1,3,130,55.6,4,0,2,135,57.1,3,1,2,0,62.2,52.4
克里夫兰骑士,2016,2,亚特兰大老鹰,1,4,126,55.6,4,0,2,125,57.1,3,1,2,1,62.2,52.4
克里夫兰骑士,2016,2,纽约尼克斯,1,12,94,42.7,0,0,1,126,57.1,3,1,2,0,62.2,37.8
克里夫兰骑士,2016,2,纽约尼克斯,1,2,104,42.7,0,0,3,111,57.1,3,1,3,0,62.2,37.8
