rival_rates,rival_coach_times,rival_coach_rates,rival_wl,rst,host_guest,days,game_month,wins,loss,win_rates,coach_off_times,coach_wins_rate,coach_champions
0.207,13,46.0,-48,胜,主,2,2,63,19,0.768,21,63.6,5
0.72,16,58.2,36,胜,客,2,2,63,19,0.768,21,63.6,5
0.72,16,58.2,36,负,主,7,2,63,19,0.768,21,63.6,5
0.72,16,58.2,36,负,客,2,3,63,19,0.768,21,63.6,5
0.72,16,58.2,36,胜,主,2,3,63,19,0.768,21,63.6,5
0.72,16,58.2,36,负,客,1,4,63,19,0.768,21,63.6,5
0.6829999999999999,18,54.8,30,负,客,1,11,63,19,0.768,21,63.6,5
0.6829999999999999,18,54.8,30,胜,主,1,11,63,19,0.768,21,63.6,5
0.6829999999999999,18,54.8,30,负,主,3,1,63,19,0.768,21,63.6,5
0.6829999999999999,18,54.8,30,胜,客,2,2,63,19,0.768,21,63.6,5
0.6709999999999999,20,60.3,28,胜,客,6,11,63,19,0.768,21,63.6,5
0.6709999999999999,20,60.3,28,负,主,2,2,63,19,0.768,21,63.6,5
0.6709999999999999,20,60.3,28,胜,主,2,4,63,19,0.768,21,63.6,5
0.6709999999999999,20,60.3,28,负,客,3,4,63,19,0.768,21,63.6,5
0.659,12,51.8,26,胜,主,3,11,63,19,0.768,21,63.6,5
0.659,12,51.8,26,胜,主,2,12,63,19,0.768,21,63.6,5
0.659,12,51.8,26,负,客,2,1,63,19,0.768,21,63.6,5
0.659,12,51.8,26,胜,客,1,4,63,19,0.768,21,63.6,5
0.524,12,54.3,4,胜,主,2,11,63,19,0.768,21,63.6,5
0.524,12,54.3,4,胜,主,5,1,63,19,0.768,21,63.6,5
0.524,12,54.3,4,胜,客,1,2,63,19,0.768,21,63.6,5
0.524,12,54.3,4,胜,客,2,4,63,19,0.768,21,63.6,5
0.5,3,40.6,0,负,客,2,11,63,19,0.768,21,63.6,5
0.5,3,40.6,0,胜,主,2,1,63,19,0.768,21,63.6,5
0.5,3,40.6,0,负,客,2,3,63,19,0.768,21,63.6,5
0.5,3,40.6,0,胜,主,2,4,63,19,0.768,21,63.6,5
0.5,5,44.7,0,胜,主,2,1,63,19,0.768,21,63.6,5
0.5,5,44.7,0,胜,客,3,2,63,19,0.768,21,63.6,5
0.5,5,44.7,0,胜,主,2,3,63,19,0.768,21,63.6,5
0.5,5,44.7,0,胜,客,2,4,63,19,0.768,21,63.6,5
0.451,18,55.7,-8,胜,客,2,11,63,19,0.768,21,63.6,5
0.451,18,55.7,-8,胜,主,3,12,63,19,0.768,21,63.6,5
0.451,18,55.7,-8,负,客,3,1,63,19,0.768,21,63.6,5
0.451,18,55.7,-8,胜,主,2,3,63,19,0.768,21,63.6,5
0.451,18,55.7,-8,胜,主,1,4,63,19,0.768,21,63.6,5
0.366,0,35.7,-22,胜,主,2,12,63,19,0.768,21,63.6,5
0.366,0,35.7,-22,负,客,1,1,63,19,0.768,21,63.6,5
0.366,0,35.7,-22,胜,主,3,3,63,19,0.768,21,63.6,5
0.366,0,35.7,-22,胜,客,1,3,63,19,0.768,21,63.6,5
0.366,0,35.7,-22,胜,客,2,4,63,19,0.768,21,63.6,5
0.28,0,32.9,-36,胜,客,2,11,63,19,0.768,21,63.6,5
0.28,0,32.9,-36,胜,主,6,12,63,19,0.768,21,63.6,5
0.28,0,32.9,-36,胜,主,3,1,63,19,0.768,21,63.6,5
0.28,0,32.9,-36,胜,客,1,2,63,19,0.768,21,63.6,5
0.28,0,32.9,-36,胜,主,4,4,63,19,0.768,21,63.6,5
0.268,0,30.2,-38,胜,客,1,12,63,19,0.768,21,63.6,5
0.268,0,30.2,-38,胜,主,2,3,63,19,0.768,21,63.6,5
0.268,0,30.2,-38,胜,客,2,3,63,19,0.768,21,63.6,5
0.268,0,30.2,-38,胜,主,2,4,63,19,0.768,21,63.6,5
0.7440000000000001,20,70.4,40,负,客,2,12,58,24,0.7070000000000001,7,46.1,0
0.7440000000000001,20,70.4,40,胜,主,2,2,58,24,0.7070000000000001,7,46.1,0
0.6829999999999999,4,46.2,30,胜,客,2,1,58,24,0.7070000000000001,7,46.1,0
0.6829999999999999,4,46.2,30,负,主,2,2,58,24,0.7070000000000001,7,46.1,0
0.61,12,59.3,18,胜,主,3,12,58,24,0.7070000000000001,7,46.1,0
0.61,12,59.3,18,胜,客,2,2,58,24,0.7070000000000001,7,46.1,0
0.585,11,54.9,14,负,客,2,3,58,24,0.7070000000000001,7,46.1,0
0.585,11,54.9,14,负,主,2,3,58,24,0.7070000000000001,7,46.1,0
0.537,3,45.6,6,胜,主,4,12,58,24,0.7070000000000001,7,46.1,0
0.537,3,45.6,6,负,客,1,2,58,24,0.7070000000000001,7,46.1,0
0.524,3,42.7,4,胜,主,2,1,58,24,0.7070000000000001,7,46.1,0
0.524,3,42.7,4,负,客,1,2,58,24,0.7070000000000001,7,46.1,0
0.5,1,45.6,0,胜,主,1,12,58,24,0.7070000000000001,7,46.1,0
0.5,1,45.6,0,胜,客,3,1,58,24,0.7070000000000001,7,46.1,0
0.476,1,42.6,-4,负,主,2,11,58,24,0.7070000000000001,7,46.1,0
0.476,1,42.6,-4,胜,客,2,12,58,24,0.7070000000000001,7,46.1,0
0.402,20,53.6,-16,负,客,1,12,58,24,0.7070000000000001,7,46.1,0
0.402,20,53.6,-16,胜,主,2,1,58,24,0.7070000000000001,7,46.1,0
0.378,2,43.0,-20,胜,主,3,11,58,24,0.7070000000000001,7,46.1,0
0.378,2,43.0,-20,胜,客,1,1,58,24,0.7070000000000001,7,46.1,0
0.378,2,43.0,-20,胜,主,1,3,58,24,0.7070000000000001,7,46.1,0
0.378,2,43.0,-20,胜,客,1,3,58,24,0.7070000000000001,7,46.1,0
0.366,1,36.9,-22,胜,主,2,12,58,24,0.7070000000000001,7,46.1,0
0.366,1,36.9,-22,胜,客,2,3,58,24,0.7070000000000001,7,46.1,0
0.317,0,28.4,-30,胜,主,2,1,58,24,0.7070000000000001,7,46.1,0
0.317,0,28.4,-30,胜,客,2,1,58,24,0.7070000000000001,7,46.1,0
0.317,13,46.0,-30,胜,客,1,1,58,24,0.7070000000000001,7,46.1,0
0.317,13,46.0,-30,胜,主,2,1,58,24,0.7070000000000001,7,46.1,0
0.293,0,29.6,-34,胜,客,2,3,58,24,0.7070000000000001,7,46.1,0
0.293,0,29.6,-34,胜,主,1,4,58,24,0.7070000000000001,7,46.1,0
0.768,16,58.2,44,负,主,3,11,58,24,0.7070000000000001,7,46.1,0
0.768,16,58.2,44,胜,客,4,1,58,24,0.7070000000000001,7,46.1,0
0.768,16,58.2,44,胜,主,2,2,58,24,0.7070000000000001,7,46.1,0
0.768,16,58.2,44,负,主,4,3,58,24,0.7070000000000001,7,46.1,0
0.768,16,58.2,44,负,客,2,4,58,24,0.7070000000000001,7,46.1,0
0.6709999999999999,12,51.8,28,负,主,2,11,58,24,0.7070000000000001,7,46.1,0
0.6709999999999999,12,51.8,28,胜,客,3,12,58,24,0.7070000000000001,7,46.1,0
0.6709999999999999,12,51.8,28,负,客,7,2,58,24,0.7070000000000001,7,46.1,0
0.6709999999999999,12,51.8,28,胜,客,2,4,58,24,0.7070000000000001,7,46.1,0
0.6709999999999999,12,51.8,28,胜,主,2,4,58,24,0.7070000000000001,7,46.1,0
0.6709999999999999,18,54.8,28,负,客,195,11,58,24,0.7070000000000001,7,46.1,0
0.6709999999999999,18,54.8,28,胜,主,4,11,58,24,0.7070000000000001,7,46.1,0
0.6709999999999999,18,54.8,28,胜,主,2,3,58,24,0.7070000000000001,7,46.1,0
0.6709999999999999,18,54.8,28,胜,客,2,4,58,24,0.7070000000000001,7,46.1,0
0.659,20,60.3,26,负,客,1,12,58,24,0.7070000000000001,7,46.1,0
0.659,20,60.3,26,胜,主,1,1,58,24,0.7070000000000001,7,46.1,0
0.659,20,60.3,26,胜,主,4,4,58,24,0.7070000000000001,7,46.1,0
0.659,20,60.3,26,负,客,3,4,58,24,0.7070000000000001,7,46.1,0
0.634,3,40.6,22,胜,客,2,11,58,24,0.7070000000000001,7,46.1,0
0.634,3,40.6,22,胜,主,2,1,58,24,0.7070000000000001,7,46.1,0
0.634,3,40.6,22,胜,客,2,2,58,24,0.7070000000000001,7,46.1,0
0.634,3,40.6,22,负,主,2,3,58,24,0.7070000000000001,7,46.1,0
0.537,18,55.7,6,胜,主,2,11,58,24,0.7070000000000001,7,46.1,0
0.537,18,55.7,6,胜,客,3,12,58,24,0.7070000000000001,7,46.1,0
0.537,18,55.7,6,负,客,1,1,58,24,0.7070000000000001,7,46.1,0
0.537,18,55.7,6,胜,主,2,1,58,24,0.7070000000000001,7,46.1,0
0.537,18,55.7,6,负,客,2,4,58,24,0.7070000000000001,7,46.1,0
0.5,9,67.4,0,负,客,2,1,58,24,0.7070000000000001,7,46.1,0
0.5,9,67.4,0,胜,主,1,1,58,24,0.7070000000000001,7,46.1,0
0.5,9,67.4,0,负,客,1,3,58,24,0.7070000000000001,7,46.1,0
0.5,9,67.4,0,胜,主,2,3,58,24,0.7070000000000001,7,46.1,0
0.5,9,67.4,0,胜,主,1,4,58,24,0.7070000000000001,7,46.1,0
0.378,2,53.0,-20,胜,客,3,12,58,24,0.7070000000000001,7,46.1,0
0.378,2,53.0,-20,胜,客,1,2,58,24,0.7070000000000001,7,46.1,0
0.378,2,53.0,-20,胜,主,2,2,58,24,0.7070000000000001,7,46.1,0
0.378,2,53.0,-20,胜,主,2,3,58,24,0.7070000000000001,7,46.1,0
0.354,0,30.2,-24,胜,客,2,12,58,24,0.7070000000000001,7,46.1,0
0.354,0,30.2,-24,胜,主,2,12,58,24,0.7070000000000001,7,46.1,0
0.354,0,30.2,-24,胜,主,1,2,58,24,0.7070000000000001,7,46.1,0
0.354,0,30.2,-24,负,客,2,3,58,24,0.7070000000000001,7,46.1,0
0.305,14,47.9,-32,胜,主,3,11,58,24,0.7070000000000001,7,46.1,0
0.305,14,47.9,-32,胜,客,2,1,58,24,0.7070000000000001,7,46.1,0
0.305,14,47.9,-32,胜,客,1,3,58,24,0.7070000000000001,7,46.1,0
0.305,14,47.9,-32,胜,主,2,3,58,24,0.7070000000000001,7,46.1,0
0.244,2,45.0,-42,胜,客,1,11,58,24,0.7070000000000001,7,46.1,0
0.244,2,45.0,-42,胜,主,2,11,58,24,0.7070000000000001,7,46.1,0
0.244,2,45.0,-42,胜,客,3,2,58,24,0.7070000000000001,7,46.1,0
0.244,2,45.0,-42,胜,主,3,3,58,24,0.7070000000000001,7,46.1,0
0.8170000000000001,20,70.4,52,胜,客,2,12,43,39,0.524,7,46.1,0
0.8170000000000001,20,70.4,52,负,主,3,2,43,39,0.524,7,46.1,0
0.695,20,53.6,32,负,主,2,2,43,39,0.524,7,46.1,0
0.695,20,53.6,32,负,客,2,3,43,39,0.524,7,46.1,0
0.622,21,63.6,20,胜,主,4,2,43,39,0.524,7,46.1,0
0.622,21,63.6,20,胜,客,2,3,43,39,0.524,7,46.1,0
0.622,4,46.2,20,负,客,2,11,43,39,0.524,7,46.1,0
0.622,4,46.2,20,负,主,2,2,43,39,0.524,7,46.1,0
0.585,12,59.3,14,负,客,1,12,43,39,0.524,7,46.1,0
0.585,12,59.3,14,负,主,4,3,43,39,0.524,7,46.1,0
0.488,5,51.4,-2,负,主,4,1,43,39,0.524,7,46.1,0
0.488,5,51.4,-2,负,客,2,3,43,39,0.524,7,46.1,0
0.488,13,46.0,-2,胜,客,2,12,43,39,0.524,7,46.1,0
0.488,13,46.0,-2,胜,主,1,3,43,39,0.524,7,46.1,0
0.463,8,41.7,-6,胜,客,1,11,43,39,0.524,7,46.1,0
0.463,8,41.7,-6,胜,主,2,1,43,39,0.524,7,46.1,0
0.463,3,42.7,-6,胜,主,2,11,43,39,0.524,7,46.1,0
0.463,3,42.7,-6,胜,客,1,3,43,39,0.524,7,46.1,0
0.4270000000000001,3,45.6,-12,胜,客,1,11,43,39,0.524,7,46.1,0
0.4270000000000001,3,45.6,-12,胜,主,2,3,43,39,0.524,7,46.1,0
0.378,11,54.9,-20,胜,主,2,11,43,39,0.524,7,46.1,0
0.378,11,54.9,-20,负,客,3,12,43,39,0.524,7,46.1,0
0.378,2,50.5,-20,负,客,1,12,43,39,0.524,7,46.1,0
0.378,2,50.5,-20,胜,主,3,1,43,39,0.524,7,46.1,0
0.305,1,36.9,-32,负,主,1,2,43,39,0.524,7,46.1,0
0.305,1,36.9,-32,胜,客,1,3,43,39,0.524,7,46.1,0
0.256,2,43.0,-40,胜,客,2,11,43,39,0.524,7,46.1,0
0.256,2,43.0,-40,胜,主,2,1,43,39,0.524,7,46.1,0
0.695,16,58.2,32,负,主,3,12,43,39,0.524,7,46.1,0
0.695,16,58.2,32,负,客,1,1,43,39,0.524,7,46.1,0
0.695,16,58.2,32,负,客,2,3,43,39,0.524,7,46.1,0
0.695,16,58.2,32,负,主,2,3,43,39,0.524,7,46.1,0
0.695,16,58.2,32,胜,客,2,4,43,39,0.524,7,46.1,0
0.6709999999999999,20,60.3,28,负,主,1,12,43,39,0.524,7,46.1,0
0.6709999999999999,20,60.3,28,负,客,2,2,43,39,0.524,7,46.1,0
0.6709999999999999,20,60.3,28,胜,客,1,3,43,39,0.524,7,46.1,0
0.6709999999999999,20,60.3,28,负,主,2,4,43,39,0.524,7,46.1,0
0.6709999999999999,18,55.7,28,胜,客,4,11,43,39,0.524,7,46.1,0
0.6709999999999999,18,55.7,28,负,主,2,12,43,39,0.524,7,46.1,0
0.6709999999999999,18,55.7,28,胜,主,5,1,43,39,0.524,7,46.1,0
0.6709999999999999,18,55.7,28,负,客,1,2,43,39,0.524,7,46.1,0
0.6709999999999999,18,55.7,28,负,主,2,2,43,39,0.524,7,46.1,0
0.6459999999999999,12,51.8,24,负,客,3,11,43,39,0.524,7,46.1,0
0.6459999999999999,12,51.8,24,胜,主,2,11,43,39,0.524,7,46.1,0
0.6459999999999999,12,51.8,24,负,主,2,12,43,39,0.524,7,46.1,0
0.6459999999999999,12,51.8,24,负,客,1,2,43,39,0.524,7,46.1,0
0.6459999999999999,12,51.8,24,胜,主,2,4,43,39,0.524,7,46.1,0
0.573,9,67.4,12,负,客,3,1,43,39,0.524,7,46.1,0
0.573,9,67.4,12,胜,主,2,1,43,39,0.524,7,46.1,0
0.573,9,67.4,12,负,客,1,2,43,39,0.524,7,46.1,0
0.573,9,67.4,12,负,主,2,4,43,39,0.524,7,46.1,0
0.573,9,67.4,12,负,客,2,4,43,39,0.524,7,46.1,0
0.573,18,54.8,12,胜,主,3,11,43,39,0.524,7,46.1,0
0.573,18,54.8,12,负,客,1,1,43,39,0.524,7,46.1,0
0.573,18,54.8,12,负,客,1,4,43,39,0.524,7,46.1,0
0.573,18,54.8,12,负,主,2,4,43,39,0.524,7,46.1,0
0.5489999999999999,2,53.0,8,负,主,3,11,43,39,0.524,7,46.1,0
0.5489999999999999,2,53.0,8,胜,客,3,12,43,39,0.524,7,46.1,0
0.5489999999999999,2,53.0,8,胜,主,2,2,43,39,0.524,7,46.1,0
0.5489999999999999,2,53.0,8,负,客,2,2,43,39,0.524,7,46.1,0
0.5489999999999999,2,53.0,8,胜,主,1,4,43,39,0.524,7,46.1,0
0.512,3,40.6,2,负,客,194,11,43,39,0.524,7,46.1,0
0.512,3,40.6,2,胜,主,1,11,43,39,0.524,7,46.1,0
0.512,3,40.6,2,负,主,2,3,43,39,0.524,7,46.1,0
0.512,3,40.6,2,胜,客,2,3,43,39,0.524,7,46.1,0
0.354,14,47.9,-24,胜,客,2,12,43,39,0.524,7,46.1,0
0.354,14,47.9,-24,胜,主,4,12,43,39,0.524,7,46.1,0
0.354,14,47.9,-24,胜,客,2,1,43,39,0.524,7,46.1,0
0.354,14,47.9,-24,胜,主,1,1,43,39,0.524,7,46.1,0
0.354,14,47.9,-24,负,客,1,4,43,39,0.524,7,46.1,0
0.293,2,45.0,-34,胜,主,2,1,43,39,0.524,7,46.1,0
0.293,2,45.0,-34,胜,客,1,1,43,39,0.524,7,46.1,0
0.293,2,45.0,-34,胜,主,2,4,43,39,0.524,7,46.1,0
0.293,2,45.0,-34,负,客,2,4,43,39,0.524,7,46.1,0
0.183,2,41.8,-52,胜,主,2,11,43,39,0.524,7,46.1,0
0.183,2,41.8,-52,负,客,2,12,43,39,0.524,7,46.1,0
0.183,2,41.8,-52,胜,客,6,2,43,39,0.524,7,46.1,0
0.183,2,41.8,-52,胜,主,2,3,43,39,0.524,7,46.1,0
0.732,21,63.6,38,负,客,1,3,39,43,0.47600000000000003,1,45.2,0
0.732,21,63.6,38,负,主,2,3,39,43,0.47600000000000003,1,45.2,0
0.695,20,70.4,32,胜,主,5,11,39,43,0.47600000000000003,1,45.2,0
0.695,20,70.4,32,胜,客,2,1,39,43,0.47600000000000003,1,45.2,0
0.659,20,53.6,26,负,客,3,1,39,43,0.47600000000000003,1,45.2,0
0.659,20,53.6,26,负,主,2,2,39,43,0.47600000000000003,1,45.2,0
0.585,4,46.2,14,胜,客,2,1,39,43,0.47600000000000003,1,45.2,0
0.585,4,46.2,14,负,主,2,3,39,43,0.47600000000000003,1,45.2,0
0.537,2,50.5,6,胜,客,1,1,39,43,0.47600000000000003,1,45.2,0
0.537,2,50.5,6,负,主,2,3,39,43,0.47600000000000003,1,45.2,0
0.524,3,42.7,4,胜,主,4,2,39,43,0.47600000000000003,1,45.2,0
0.524,3,42.7,4,负,客,2,3,39,43,0.47600000000000003,1,45.2,0
0.524,12,59.3,4,负,主,3,11,39,43,0.47600000000000003,1,45.2,0
0.524,12,59.3,4,负,客,2,1,39,43,0.47600000000000003,1,45.2,0
0.5,5,51.4,0,负,客,2,1,39,43,0.47600000000000003,1,45.2,0
0.5,5,51.4,0,胜,主,2,3,39,43,0.47600000000000003,1,45.2,0
0.5,2,43.0,0,胜,客,2,12,39,43,0.47600000000000003,1,45.2,0
0.5,2,43.0,0,负,主,2,2,39,43,0.47600000000000003,1,45.2,0
0.488,0,29.6,-2,胜,客,2,3,39,43,0.47600000000000003,1,45.2,0
0.488,0,29.6,-2,负,主,2,3,39,43,0.47600000000000003,1,45.2,0
0.439,8,41.7,-10,负,客,2,12,39,43,0.47600000000000003,1,45.2,0
0.439,8,41.7,-10,负,主,2,1,39,43,0.47600000000000003,1,45.2,0
0.341,7,46.1,-26,胜,主,2,12,39,43,0.47600000000000003,1,45.2,0
0.341,7,46.1,-26,负,客,1,1,39,43,0.47600000000000003,1,45.2,0
0.317,12,54.3,-30,胜,主,2,3,39,43,0.47600000000000003,1,45.2,0
0.317,12,54.3,-30,胜,客,2,3,39,43,0.47600000000000003,1,45.2,0
0.268,1,36.9,-38,胜,主,2,12,39,43,0.47600000000000003,1,45.2,0
0.268,1,36.9,-38,胜,客,2,1,39,43,0.47600000000000003,1,45.2,0
0.7559999999999999,4,53.3,42,负,客,1,12,39,43,0.47600000000000003,1,45.2,0
0.7559999999999999,4,53.3,42,负,主,2,12,39,43,0.47600000000000003,1,45.2,0
0.7559999999999999,4,53.3,42,负,客,1,2,39,43,0.47600000000000003,1,45.2,0
0.7559999999999999,4,53.3,42,负,主,3,3,39,43,0.47600000000000003,1,45.2,0
0.7559999999999999,4,53.3,42,负,客,2,4,39,43,0.47600000000000003,1,45.2,0
0.6709999999999999,7,55.9,28,胜,客,2,12,39,43,0.47600000000000003,1,45.2,0
0.6709999999999999,7,55.9,28,负,主,3,1,39,43,0.47600000000000003,1,45.2,0
0.6709999999999999,7,55.9,28,负,客,2,4,39,43,0.47600000000000003,1,45.2,0
0.6709999999999999,7,55.9,28,负,主,2,4,39,43,0.47600000000000003,1,45.2,0
0.6709999999999999,22,58.8,28,负,客,2,11,39,43,0.47600000000000003,1,45.2,0
0.6709999999999999,22,58.8,28,负,主,4,12,39,43,0.47600000000000003,1,45.2,0
0.6709999999999999,22,58.8,28,负,主,2,1,39,43,0.47600000000000003,1,45.2,0
0.6709999999999999,22,58.8,28,胜,主,2,4,39,43,0.47600000000000003,1,45.2,0
0.6709999999999999,22,58.8,28,负,客,2,4,39,43,0.47600000000000003,1,45.2,0
0.622,16,58.2,20,胜,客,2,11,39,43,0.47600000000000003,1,45.2,0
0.622,16,58.2,20,胜,主,3,12,39,43,0.47600000000000003,1,45.2,0
0.622,16,58.2,20,胜,主,1,1,39,43,0.47600000000000003,1,45.2,0
0.622,16,58.2,20,负,客,4,2,39,43,0.47600000000000003,1,45.2,0
0.622,16,58.2,20,负,主,1,4,39,43,0.47600000000000003,1,45.2,0
0.598,0,45.0,16,胜,客,2,12,39,43,0.47600000000000003,1,45.2,0
0.598,0,45.0,16,负,主,3,12,39,43,0.47600000000000003,1,45.2,0
0.598,0,45.0,16,胜,客,1,3,39,43,0.47600000000000003,1,45.2,0
0.598,0,45.0,16,负,主,2,3,39,43,0.47600000000000003,1,45.2,0
0.573,20,60.3,12,负,客,2,1,39,43,0.47600000000000003,1,45.2,0
0.573,20,60.3,12,胜,主,2,2,39,43,0.47600000000000003,1,45.2,0
0.573,20,60.3,12,负,主,4,4,39,43,0.47600000000000003,1,45.2,0
0.573,20,60.3,12,负,客,1,4,39,43,0.47600000000000003,1,45.2,0
0.5,18,54.8,0,胜,客,201,11,39,43,0.47600000000000003,1,45.2,0
0.5,18,54.8,0,负,主,1,11,39,43,0.47600000000000003,1,45.2,0
0.5,18,54.8,0,负,客,4,1,39,43,0.47600000000000003,1,45.2,0
0.5,18,54.8,0,胜,主,2,2,39,43,0.47600000000000003,1,45.2,0
0.5,18,54.8,0,负,客,2,3,39,43,0.47600000000000003,1,45.2,0
0.439,1,46.4,-10,胜,主,2,11,39,43,0.47600000000000003,1,45.2,0
0.439,1,46.4,-10,胜,客,1,12,39,43,0.47600000000000003,1,45.2,0
0.439,1,46.4,-10,胜,主,2,2,39,43,0.47600000000000003,1,45.2,0
0.439,1,46.4,-10,负,客,2,3,39,43,0.47600000000000003,1,45.2,0
0.415,18,55.7,-14,胜,客,2,11,39,43,0.47600000000000003,1,45.2,0
0.415,18,55.7,-14,胜,主,2,11,39,43,0.47600000000000003,1,45.2,0
0.415,18,55.7,-14,胜,客,1,3,39,43,0.47600000000000003,1,45.2,0
0.415,18,55.7,-14,负,客,2,4,39,43,0.47600000000000003,1,45.2,0
0.415,18,55.7,-14,胜,主,2,4,39,43,0.47600000000000003,1,45.2,0
0.305,1,38.2,-32,负,主,2,11,39,43,0.47600000000000003,1,45.2,0
0.305,1,38.2,-32,负,客,2,12,39,43,0.47600000000000003,1,45.2,0
0.305,1,38.2,-32,胜,主,2,1,39,43,0.47600000000000003,1,45.2,0
0.305,1,38.2,-32,胜,客,6,2,39,43,0.47600000000000003,1,45.2,0
0.305,1,38.2,-32,胜,主,1,4,39,43,0.47600000000000003,1,45.2,0
0.232,2,41.8,-44,胜,主,2,12,39,43,0.47600000000000003,1,45.2,0
0.232,2,41.8,-44,胜,客,1,1,39,43,0.47600000000000003,1,45.2,0
0.232,2,41.8,-44,负,主,1,3,39,43,0.47600000000000003,1,45.2,0
0.232,2,41.8,-44,胜,客,2,4,39,43,0.47600000000000003,1,45.2,0
0.695,20,53.6,32,负,客,2,11,33,49,0.402,1,45.2,0
0.695,20,53.6,32,胜,主,2,4,33,49,0.402,1,45.2,0
0.695,21,63.6,32,负,主,2,12,33,49,0.402,1,45.2,0
0.695,21,63.6,32,负,客,2,12,33,49,0.402,1,45.2,0
0.6709999999999999,20,70.4,28,负,主,1,11,33,49,0.402,1,45.2,0
0.6709999999999999,20,70.4,28,胜,客,3,3,33,49,0.402,1,45.2,0
0.61,4,48.6,18,胜,客,2,12,33,49,0.402,1,45.2,0
0.61,4,48.6,18,胜,主,2,3,33,49,0.402,1,45.2,0
0.573,11,54.9,12,胜,主,2,11,33,49,0.402,1,45.2,0
0.573,11,54.9,12,负,客,2,12,33,49,0.402,1,45.2,0
0.573,18,54.8,12,胜,客,2,11,33,49,0.402,1,45.2,0
0.573,18,54.8,12,胜,主,5,1,33,49,0.402,1,45.2,0
0.5489999999999999,12,59.3,8,负,客,2,11,33,49,0.402,1,45.2,0
0.5489999999999999,12,59.3,8,负,主,2,3,33,49,0.402,1,45.2,0
0.512,8,41.7,2,负,客,2,12,33,49,0.402,1,45.2,0
0.512,8,41.7,2,胜,主,1,3,33,49,0.402,1,45.2,0
0.5,2,50.5,0,负,客,1,11,33,49,0.402,1,45.2,0
0.5,2,50.5,0,负,主,3,1,33,49,0.402,1,45.2,0
0.39,4,46.2,-18,胜,主,2,2,33,49,0.402,1,45.2,0
0.39,4,46.2,-18,负,客,2,3,33,49,0.402,1,45.2,0
0.305,0,29.6,-32,负,客,1,12,33,49,0.402,1,45.2,0
0.305,0,29.6,-32,胜,主,2,2,33,49,0.402,1,45.2,0
0.293,1,36.9,-34,负,客,1,3,33,49,0.402,1,45.2,0
0.293,1,36.9,-34,胜,主,2,3,33,49,0.402,1,45.2,0
0.244,3,40.6,-42,胜,客,2,12,33,49,0.402,1,45.2,0
0.244,3,40.6,-42,胜,主,2,1,33,49,0.402,1,45.2,0
0.244,7,46.1,-42,胜,客,2,3,33,49,0.402,1,45.2,0
0.244,7,46.1,-42,胜,主,3,3,33,49,0.402,1,45.2,0
0.768,22,58.8,44,负,客,1,11,33,49,0.402,1,45.2,0
0.768,22,58.8,44,负,主,3,12,33,49,0.402,1,45.2,0
0.768,22,58.8,44,负,客,4,1,33,49,0.402,1,45.2,0
0.768,22,58.8,44,负,客,2,3,33,49,0.402,1,45.2,0
0.768,22,58.8,44,负,主,1,4,33,49,0.402,1,45.2,0
0.7070000000000001,7,55.9,34,负,主,3,12,33,49,0.402,1,45.2,0
0.7070000000000001,7,55.9,34,负,客,2,2,33,49,0.402,1,45.2,0
0.7070000000000001,7,55.9,34,负,客,1,3,33,49,0.402,1,45.2,0
0.7070000000000001,7,55.9,34,胜,主,1,4,33,49,0.402,1,45.2,0
0.6829999999999999,4,53.3,30,胜,主,195,11,33,49,0.402,1,45.2,0
0.6829999999999999,4,53.3,30,胜,主,2,1,33,49,0.402,1,45.2,0
0.6829999999999999,4,53.3,30,胜,主,2,2,33,49,0.402,1,45.2,0
0.6829999999999999,4,53.3,30,负,客,3,2,33,49,0.402,1,45.2,0
0.6829999999999999,4,53.3,30,负,客,1,4,33,49,0.402,1,45.2,0
0.6709999999999999,2,40.1,28,负,客,4,1,33,49,0.402,1,45.2,0
0.6709999999999999,2,40.1,28,负,主,2,1,33,49,0.402,1,45.2,0
0.6709999999999999,2,40.1,28,负,客,4,2,33,49,0.402,1,45.2,0
0.6709999999999999,2,40.1,28,负,主,1,2,33,49,0.402,1,45.2,0
0.6459999999999999,20,60.3,24,胜,主,2,2,33,49,0.402,1,45.2,0
0.6459999999999999,20,60.3,24,胜,客,1,2,33,49,0.402,1,45.2,0
0.6459999999999999,20,60.3,24,负,客,1,3,33,49,0.402,1,45.2,0
0.6459999999999999,20,60.3,24,负,主,1,4,33,49,0.402,1,45.2,0
0.61,18,55.7,18,负,客,2,11,33,49,0.402,1,45.2,0
0.61,18,55.7,18,负,主,2,12,33,49,0.402,1,45.2,0
0.61,18,55.7,18,负,主,2,1,33,49,0.402,1,45.2,0
0.61,18,55.7,18,负,主,3,4,33,49,0.402,1,45.2,0
0.61,18,55.7,18,负,客,3,4,33,49,0.402,1,45.2,0
0.573,16,58.2,12,负,主,3,11,33,49,0.402,1,45.2,0
0.573,16,58.2,12,负,客,3,12,33,49,0.402,1,45.2,0
0.573,16,58.2,12,负,客,1,1,33,49,0.402,1,45.2,0
0.573,16,58.2,12,负,客,1,4,33,49,0.402,1,45.2,0
0.573,16,58.2,12,负,主,2,4,33,49,0.402,1,45.2,0
0.512,1,46.4,2,负,主,2,11,33,49,0.402,1,45.2,0
0.512,1,46.4,2,胜,客,2,1,33,49,0.402,1,45.2,0
